Type,Dir,Sx,X1,X2,Y2,X3,Y3,BT,UEB,KH,B1,BH,Rr,CE,Notes
14,L,1206.500000,606.437227068574,1099.82377031797,503.121193631522,1099.82377031797,1129.7230544495,22.5546949645801,-342.381569915497,2933.66266186888,571.867124357842,500,150,355.175682195036,
14,L,1207.000000,600.236067694607,1088.5783719323,497.96170151964,1088.5783719323,1118.123664753,32.3511986827031,-338.327957788771,2904.84941563911,575.160066784102,500,150,350.970594716702,
14,L,1207.500000,592.970597947542,1075.40291604774,491.916681292218,1075.40291604774,1104.53346172127,43.8290848486074,-333.578620689534,2871.09092691586,579.018179781044,500,150,346.043784419606,
14,L,1208.000000,584.671929684253,1060.35382198913,485.01201865392,1060.35382198913,1089.0106406901,56.9392033916135,-328.153896008378,2832.53175473055,583.424942316508,500,150,340.416348661818,
14,L,1208.500000,575.375599076276,1043.4955322876,477.277280430184,1043.4955322876,1071.62167276224,71.6254147714183,-322.077013249205,2789.33701537818,588.361483956779,500,150,334.112384987193,
14,L,1209.000000,565.121414438475,1024.9002367278,468.745587957544,1024.9002367278,1052.44102016798,87.8248303762251,-315.37399455693,2741.69167536404,593.80666567268,500,150,327.158887935987,
14,L,1209.500000,553.953285763719,1004.6475632201,459.453475252976,1004.6475632201,1031.55081740638,105.468081821435,-308.07354328666,2689.79975934872,599.737170360146,500,150,319.585633450094,
14,L,1210.000000,541.919036693556,982.824236821726,449.440732569634,982.824236821726,1009.0405195328,124.479617995717,-300.20692109152,2633.88347648318,606.127602687636,500,150,311.425051367889,
14,L,1210.500000,529.070199730035,959.52370836668,438.750236008871,959.52370836668,985.006519098569,144.778028582471,-291.807814055455,2574.18226887509,612.950597842847,500,150,302.712086554684,
14,L,1211.000000,515.461795565625,934.845754294972,427.427763918195,934.845754294972,959.551733383316,166.276392671294,-282.912188444248,2510.9517862609,620.17693871304,500,150,293.484049263448,
14,L,1211.500000,501.152097476157,908.896049394566,415.521800861356,908.896049394566,932.785163687363,188.882650966669,-273.558136692447,2444.4627912745,627.775680997199,500,150,283.780455366576,
14,L,1212.000000,486.202381785715,881.785714285718,403.08333,881.785714285718,904.821428571428,212.5,-263.785714285715,2375,635.714285714286,500,150,273.642857142857,
14,L,1212.500000,470.676665472007,853.630839585416,390.165614775944,853.630839585416,875.780273042346,237.027306656924,-253.636768237085,2302.86086277375,643.958758540142,500,150,263.114665344238,
14,L,1213.000000,454.641432035841,824.551988789543,376.823970828942,824.551988789543,845.786055786575,262.359541244837,-243.154757891632,2228.35429045636,652.473795376416,500,150,252.240963304317,
14,L,1213.500000,438.165346808564,794.673682001474,363.115529126621,794.673682001474,814.967216647197,288.388227246156,-232.384568826885,2151.79933162895,661.22293352812,500,150,241.068313884591,
14,L,1214.000000,421.318962916573,764.123862717875,349.098991320908,764.123862717875,783.455726624803,315.001905831429,-221.372320645886,2073.52380637815,670.168707842497,500,150,229.644560085131,
14,L,1214.500000,404.174419161998,733.033349955014,334.834378378546,733.033349955014,751.386522757401,342.086613143145,-210.165169485979,1993.86290252016,679.272811140553,500,150,218.018620173514,
14,L,1215.000000,386.805131113275,701.535278061642,320.382773562096,701.535278061642,718.896930299304,369.526368306478,-198.811106088984,1913.15774027506,688.496258254278,500,150,206.240278209287,
14,L,1215.500000,369.285476728409,669.764526617279,305.806060862035,669.764526617279,686.126074673311,397.203670077189,-187.358750297472,1831.75391153768,697.799552967122,500,150,194.359970860985,
14,L,1216.000000,351.690477857143,637.857142857145,291.16666,637.857142857145,653.214285714285,425,-175.857142857143,1750,707.142857142857,500,150,182.428571428572,
14,L,1216.500000,334.095478985877,605.949759097011,276.527259137965,605.949759097011,620.302496755259,452.796329922811,-164.355535416814,1668.24608846232,716.486161318592,500,150,170.497171996158,
14,L,1217.000000,316.575824601011,574.179007652648,261.950546437904,574.179007652648,587.531641129266,480.473631693522,-152.903179625302,1586.84225972494,725.789456031436,500,150,158.616864647856,
14,L,1217.500000,299.206536552288,542.680935759276,247.498941621454,542.680935759276,555.042048671169,507.913386856855,-141.549116228307,1506.13709747984,735.012903145161,500,150,146.838522683629,
14,L,1218.000000,282.061992797713,511.590422996415,233.234328679092,511.590422996415,522.972844803767,534.998094168571,-130.3419650684,1426.47619362185,744.117006443217,500,150,135.212582772012,
14,L,1218.500000,265.215608905722,481.040603712816,219.217790873379,481.040603712816,491.461354781373,561.611772753844,-119.329716887401,1348.20066837105,753.062780757594,500,150,123.788828972552,
14,L,1219.000000,248.739523678445,451.162296924747,205.509349171058,451.162296924747,460.642515641995,587.640458755163,-108.559527822654,1271.64570954364,761.811918909298,500,150,112.616179552826,
14,L,1219.500000,232.704290242279,422.083446128874,192.167705224056,422.083446128874,430.648298386224,612.972693343076,-98.0775174772014,1197.13913722625,770.326955745572,500,150,101.742477512905,
14,L,1220.000000,217.178573928572,393.928571428573,179.24999,393.928571428573,401.607142857143,637.5,-87.9285714285715,1125,778.571428571429,500,150,91.2142857142858,Stop of Curve 14
14,L,1220.500000,202.228858238129,366.818236319724,166.811519138644,366.818236319724,373.643407741207,661.117349033331,-78.1561490218386,1055.5372087255,786.510033288515,500,150,81.0766874905669,
14,L,1221.000000,187.919160148661,340.868531419318,154.905556081805,340.868531419318,346.876838045254,683.723607328706,-68.8020972700379,989.048213739099,794.108775572674,500,150,71.3730935936948,
14,L,1221.500000,174.310755984251,316.19057734761,143.583083991129,316.19057734761,321.422052330001,705.221971417529,-59.9064716588308,925.817731124914,801.335116442867,500,150,62.1450563024589,
14,L,1222.000000,161.46191902073,292.890048892564,132.892587430366,292.890048892564,297.388051895769,725.520382004283,-51.5073646227658,866.116523516816,808.158111598078,500,150,53.4320914892541,
14,L,1222.500000,149.427669950567,271.066722494185,122.879844747024,271.066722494185,274.877754022186,744.531918178565,-43.6407424276256,810.200240651278,814.548543925568,500,150,45.2715094070494,
14,L,1223.000000,138.259541275811,250.814048986491,113.587732042456,250.814048986491,253.987551260589,762.175169623775,-36.3402911573557,758.308324635956,820.479048613034,500,150,37.6982549211561,
14,L,1223.500000,128.00535663801,232.218753426687,105.056039569816,232.218753426687,234.806898666326,778.374585228582,-29.637272465081,710.662984621818,825.924230328935,500,150,30.74475786995,
14,L,1224.000000,118.709026030033,215.360463725163,97.3213013460804,215.360463725163,217.417930738473,793.060796608386,-23.560389705908,667.468245269452,830.860771969206,500,150,24.4407941953245,
14,L,1224.500000,110.410357766744,200.311369666553,90.4166387077816,200.311369666553,201.895109707301,806.170915151393,-18.1356650247515,628.90907308414,835.26753450467,500,150,18.8133584375367,
14,L,1225.000000,103.144888019679,187.135913781994,84.3716184803601,187.135913781994,188.30490667557,817.648801317297,-13.3863279255152,595.150584360892,839.125647501612,500,150,13.886548140441,
14,L,1225.500000,96.9437286457121,175.890515396316,79.212126368478,175.890515396316,176.70551697907,827.44530503542,-9.33271579878928,566.337338131118,842.418589927872,500,150,9.68146066210715,
14,L,1226.000000,91.8334339613006,166.623329031833,74.960256109458,166.623329031833,167.146610985251,835.518476172854,-5.99218683402242,542.592717138665,845.132260898438,500,150,6.21610283269425,
14,L,1226.500000,87.8358870328302,159.374038203281,71.6342148645084,159.374038203281,159.669121397089,841.833744171373,-3.37904568908905,524.018399495962,847.255040057604,500,150,3.50531384643925,
14,L,1227.000000,84.9682059699633,154.17368548692,69.248245252863,154.17368548692,154.305067972965,846.364066083869,-1.50448223554849,510.693923282737,848.777837339116,500,150,1.56070171794916,
14,L,1227.500000,83.2426706232653,151.044539591453,67.8125643626998,151.044539591453,151.077420413146,849.090042376406,-0.376523641897017,502.676345951746,849.694131891229,500,150,0.39059357490048,Stop of Profiles 14
s,T,1228.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1228.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1229.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1229.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1230.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1230.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1231.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1231.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1232.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1232.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1233.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1233.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1234.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1234.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1235.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1235.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1236.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1236.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1237.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1237.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1238.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1238.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1239.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1239.500000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
s,T,1240.000000,82.66667,150,67.33332,150,150,850,0.0,500.0,850,500,150,0.000000,
15,L,1240.500000,83.3030036901937,151.151692499175,67.9982654145418,151.151692499175,151.485803231272,848.689866836579,0.140163526635723,501.926666416795,849.716646159609,500,150,0.620957019165236,Start Profiles 15
15,L,1241.000000,85.2080815519723,154.599669429468,69.9890020485698,154.599669429468,155.934052454088,844.767544752934,0.559789951792075,507.694787128039,848.868331609085,500,150,2.47999967014861,
15,L,1241.500000,88.3701581468153,160.322672866533,73.2932563487482,160.322672866533,163.317322732797,838.257216169013,1.25629213901803,517.268799751452,847.460286489726,500,150,5.56566633681243,
15,L,1242.000000,92.7697382210183,168.285418591089,77.8906564885401,168.285418591089,173.590093750942,829.19901942544,2.22537592071885,530.589677315529,845.501191867916,500,150,9.85893285806839,Start of Curve 15
15,L,1242.500000,98.379696900415,178.438813627864,83.7528579672932,178.438813627864,186.689030459156,817.648801317297,3.4610665731273,547.575292180446,843.003126213462,500,150,15.333329818157,
15,L,1243.000000,105.165446924246,190.720258920109,90.8437183635112,190.720258920109,202.533373556792,803.677772780056,4.95574565246243,568.12092238227,839.981490931816,500,150,21.9551057393975,
15,L,1243.500000,113.085151887125,205.054035273601,99.1195201649009,205.054035273601,221.025437399876,787.372069850489,6.70019796516893,592.099897278692,836.454915409285,500,150,29.6834351712716,
15,L,1244.000000,122.089984174384,221.351770190659,108.529240301374,221.351770190659,242.051212265579,768.832222609353,8.68366838264968,619.364378515658,832.44514215667,500,150,38.4706703929014,
15,L,1244.500000,132.124426000564,239.51298271597,119.014864719238,239.51298271597,265.481067260075,748.172535380013,10.8939281502101,649.746271499981,827.976892759459,500,150,48.2626351770935,
15,L,1245.000000,143.126611695015,259.425702935101,130.511746057135,259.425702935101,291.170549536106,725.520382004283,13.3173502813972,683.058261758408,823.077715461029,500,150,58.9989588047944,
15,L,1245.500000,155.028709124333,280.96716230625,142.949002218514,280.96716230625,318.961274892819,701.015420540328,15.9389935729025,719.094969793635,817.777815318568,500,150,70.6134482706495,
15,L,1246.000000,167.757337900017,304.00455056913,156.249953383334,304.00455056913,348.681904267037,674.808732224301,18.7426947220492,757.634217317204,812.109867978847,500,150,83.0344963848923,
15,L,1246.500000,181.234021792966,328.395834564393,170.332594764649,328.395834564393,380.149200095556,647.061890004278,21.7111679789274,798.438397052532,806.108818222002,500,150,96.1855232554807,
15,L,1247.000000,195.375672565529,353.990633915282,185.110102195388,353.990633915282,413.169156035655,617.945962389307,24.826111718791,841.255937662783,799.811664515335,500,150,109.985448428597,
15,L,1247.500000,210.095102238116,380.631148172665,200.491367428222,380.631148172665,447.538193078713,587.640458755163,28.0683212776599,885.822854771819,793.257230905462,500,150,124.349190776609,
15,L,1248.000000,225.301560632088,408.153129707275,216.381559848201,408.153129707275,483.044414682497,556.332222609353,31.4178073554594,931.864378515658,786.48592765516,500,150,139.188193051512,
15,L,1248.500000,240.901294874787,436.386896350964,232.68271113503,436.386896350964,519.468913183801,524.21427963876,34.8539192567028,979.096647590059,779.539502100652,500,150,154.410967869811,
15,L,1249.000000,256.798127417168,465.158377543693,249.294319270343,465.158377543693,556.58711943699,491.484647642098,38.3554722088959,1027.22845934986,772.460781265405,500,150,169.923661762666,
15,L,1249.500000,272.894049000374,494.290187536421,266.113968166066,494.290187536421,594.170187357457,458.345115684334,41.9008779737038,1075.9630651701,765.29340781728,500,150,185.630633813734,
15,L,1250.000000,289.089822915408,523.602719033233,283.037959093656,523.602719033233,631.986404833835,425,45.4682779456194,1125,758.081570996979,500,150,201.435045317221,
15,L,1250.500000,305.285596830442,552.915250530044,299.961950021245,552.915250530044,669.802622310213,391.654884315666,49.035677917535,1174.0369348299,750.869734176678,500,150,217.239456820707,
15,L,1251.000000,321.381518413648,582.047060522772,316.781598916968,582.047060522772,707.38569023068,358.515352357902,52.5810836823429,1222.77154065014,743.702360728553,500,150,232.946428871775,
15,L,1251.500000,337.278350956029,610.818541715501,333.393207052281,610.818541715501,744.503896483869,325.78572036124,56.082636634536,1270.90335240994,736.623639893306,500,150,248.45912276463,
15,L,1252.000000,352.878085198728,639.05230835919,349.69435833911,639.05230835919,780.928394985173,293.667777390647,59.5187485357794,1318.13562148434,729.677214338798,500,150,263.681897582929,
15,L,1252.500000,368.0845435927,666.5742898938,365.584550759089,666.5742898938,816.434616588957,262.359541244837,62.8682346135789,1364.17714522818,722.905911088496,500,150,278.520899857832,
15,L,1253.000000,382.803973265287,693.214804151183,380.965815991923,693.214804151183,850.803653632015,232.054037610693,66.1104441724478,1408.74406233722,716.351477478623,500,150,292.884642205844,
15,L,1253.500000,396.94562403785,718.809603502072,395.743323422662,718.809603502072,883.823609572114,202.938109995722,69.2253879123114,1451.56160294747,710.054323771956,500,150,306.68456737896,
15,L,1254.000000,410.422307930799,743.200887497335,409.825964803977,743.200887497335,915.290905400633,175.191267775699,72.1938611691896,1492.3657826828,704.053274015111,500,150,319.835594249549,
15,L,1254.500000,423.150936706483,766.238275760215,423.126915968797,766.238275760215,945.011534774851,148.984579459672,74.9975623183363,1530.90503020636,698.38532667539,500,150,332.256642363791,
15,L,1255.000000,435.053034135801,787.779735131364,435.564172130176,787.779735131364,972.802260131564,124.479617995717,77.6192056098416,1566.94173824159,693.085426532929,500,150,343.871131829647,
15,L,1255.500000,446.055219830252,807.692455350495,447.061053468073,807.692455350495,998.491742407595,101.827464619987,80.0426277410287,1600.25372850002,688.186249234499,500,150,354.607455457348,
15,L,1256.000000,456.089661656432,825.853667875806,457.546677885937,825.853667875806,1021.92159740209,81.1677773906473,82.2528875085891,1630.63562148434,683.717999837288,500,150,364.39942024154,
15,L,1256.500000,465.094493943691,842.151402792864,466.95639802241,842.151402792864,1042.94737226779,62.6279301495108,84.2363579260699,1657.90010272131,679.708226584673,500,150,373.186655463169,
15,L,1257.000000,473.01419890657,856.485179146356,475.2321998238,856.485179146356,1061.43943611088,46.3222272199436,85.9808102387764,1681.87907761773,676.181651062142,500,150,380.914984895044,
15,L,1257.500000,479.799948930401,868.766624438601,482.323060220018,868.766624438601,1077.28377920851,32.3511986827031,87.4754893181115,1702.42470781955,673.160015780496,500,150,387.536760816284,
15,L,1258.000000,485.409907609798,878.920019475376,488.185261698771,878.920019475376,1090.38271591673,20.8009805745597,88.7111799705199,1719.41032268447,670.661950126042,500,150,393.011157776373,
15,L,1258.500000,489.809487684001,886.882765199932,492.782661838563,886.882765199932,1100.65548693487,11.7427838309875,89.6802637522208,1732.73120024855,668.702855504232,500,150,397.304424297629,
15,L,1259.000000,492.971564278844,892.605768636997,496.086916138741,892.605768636997,1108.03875721358,5.23245524706645,90.3767659394467,1742.30521287196,667.294810384873,500,150,400.390090964292,
15,L,1259.500000,494.876642140622,896.05374556729,498.077652772769,896.05374556729,1112.4870064364,1.31013316342062,90.7963923646031,1748.0733335832,666.446495834349,500,150,402.249133615276,
15,L,1260.000000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,90.9365558912388,1750,666.163141993958,500,150,402.870090634441,Start Constant Profile 15
15,L,1260.500000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,90.9365558912388,1750,666.163141993958,500,150,402.870090634441,
15,L,1261.000000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,90.9365558912388,1750,666.163141993958,500,150,402.870090634441,
15,L,1261.500000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,90.9365558912388,1750,666.163141993958,500,150,402.870090634441,
15,L,1262.000000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,90.9365558912388,1750,666.163141993958,500,150,402.870090634441,
15,L,1262.500000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,90.9365558912388,1750,666.163141993958,500,150,402.870090634441,
15,L,1263.000000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,90.9365558912388,1750,666.163141993958,500,150,402.870090634441,
15,L,1263.500000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,90.9365558912388,1750,666.163141993958,500,150,402.870090634441,
15,L,1264.000000,495.512975830816,897.205438066465,498.742598187311,897.205438066465,1113.97280966767,0,-90.9365558912388,1750,666.163141993958,500,150,402.870090634441,Known Profile
15,L,1264.500000,495.500723237127,897.183252893546,498.720994654163,897.183252893546,1113.92455691657,0,-90.9554132882203,1750,666.165360511250,500,150,402.902813764497,
15,L,1265.000000,495.464381301665,897.117450326111,498.656917265540,897.117450326111,1113.78143633240,0,-91.0113454705400,1750,666.171940767993,500,150,402.999872551464,
15,L,1265.500000,495.404573792835,897.009159791146,498.551465837675,897.009159791146,1113.54590441885,0,-91.1033924252606,1750,666.182769821490,500,150,403.159601090538,
15,L,1266.000000,495.321924479044,896.859510715635,498.405740186801,896.859510715635,1113.22041767962,0,-91.2305941394450,1750,666.197734729041,500,150,403.380333476917,
15,L,1266.500000,495.217057128697,896.669632526563,498.220840129151,896.669632526563,1112.80743261839,0,-91.3919906001558,1750,666.216722547948,500,150,403.660403805797,
15,L,1267.000000,495.090595510200,896.440654650916,497.997865480959,896.440654650916,1112.30940573885,0,-91.5866217944558,1750,666.239620335513,500,150,403.998146172377,
15,L,1267.500000,494.943163391960,896.173706515678,497.737916058457,896.173706515678,1111.72879354471,0,-91.8135277094079,1750,666.266315149037,500,150,404.391894671852,
15,L,1268.000000,494.775384542383,895.869917547835,497.442091677878,895.869917547835,1111.06805253965,0,-92.0717483320746,1750,666.296694045821,500,150,404.839983399421,
15,L,1268.500000,494.587882729873,895.530417174371,497.111492155455,895.530417174371,1110.32963922737,0,-92.3603236495189,1750,666.330644083167,500,150,405.340746450280,
15,L,1269.000000,494.381281722838,895.156334822272,496.747217307422,895.156334822272,1109.51601011155,0,-92.6782936488035,1750,666.368052318377,500,150,405.892517919627,
15,L,1269.500000,494.156205289683,894.748799918522,496.350366950011,894.748799918522,1108.62962169590,0,-93.0246983169910,1750,666.408805808752,500,150,406.493631902658,
15,L,1270.000000,493.913277198815,894.308941890106,495.922040899455,894.308941890106,1107.67293048409,0,-93.3985776411444,1750,666.452791611594,500,150,407.142422494571,
15,L,1270.500000,493.653121218638,893.837890164010,495.463338971988,893.837890164010,1106.64839297983,0,-93.7989716083263,1750,666.499896784203,500,150,407.837223790564,
15,L,1271.000000,493.376361117560,893.336774167218,494.975360983842,893.336774167218,1105.55846568681,0,-94.2249202055995,1750,666.550008383883,500,150,408.576369885832,
15,L,1271.500000,493.083620663986,892.806723326715,494.459206751250,892.806723326715,1104.40560510872,0,-94.6754634200267,1750,666.603013467933,500,150,409.358194875573,
15,L,1272.000000,492.775523626322,892.248867069487,493.915976090446,892.248867069487,1103.19226774924,0,-95.1496412386708,1750,666.658799093656,500,150,410.181032854985,
15,L,1272.500000,492.452693772974,891.664334822518,493.346768817662,891.664334822518,1101.92091011209,0,-95.6464936485945,1750,666.717252318353,500,150,411.043217919264,
15,L,1273.000000,492.115754872348,891.054256012793,492.752684749131,891.054256012793,1100.59398870094,0,-96.1650606368605,1750,666.778260199325,500,150,411.943084163608,
15,L,1273.500000,491.765330692850,890.419760067297,492.134823701086,890.419760067297,1099.21396001948,0,-96.7043821905316,1750,666.841709793875,500,150,412.878965683214,
15,L,1274.000000,491.402045002886,889.761976413016,491.494285489761,889.761976413016,1097.78328057142,0,-97.2634982966706,1750,666.907488159303,500,150,413.849196573279,
15,L,1274.500000,491.026521570863,889.082034476934,490.832169931389,889.082034476934,1096.30440686044,0,-97.8414489423401,1750,666.975482352911,500,150,414.852110928999,
15,L,1275.000000,490.639384165185,888.381063686037,490.149576842202,888.381063686037,1094.77979539024,0,-98.4372741146031,1750,667.045579432001,500,150,415.886042845573,
15,L,1275.500000,490.241256554259,887.660193467308,489.447606038433,887.660193467308,1093.21190266451,0,-99.0500138005222,1750,667.117666453873,500,150,416.949326418198,
15,L,1276.000000,489.832762506491,886.920553247734,488.727357336315,886.920553247734,1091.60318518693,0,-99.6787079871602,1750,667.191630475831,500,150,418.040295742070,
15,L,1276.500000,489.414525790287,886.163272454299,487.989930552082,886.163272454299,1089.95609946121,0,-100.322396661580,1750,667.267358555174,500,150,419.157284912386,
15,L,1277.000000,488.987170174052,885.389480513989,487.236425501967,885.389480513989,1088.27310199104,0,-100.980119810844,1750,667.344737749206,500,150,420.298628024344,
15,L,1277.500000,488.551319426194,884.600306853787,486.467942002201,884.600306853787,1086.55664928010,0,-101.650917422015,1750,667.423655115226,500,150,421.462659173141,
15,L,1278.000000,488.107597315117,883.796880900680,485.685579869020,883.796880900680,1084.80919783209,0,-102.333829482156,1750,667.503997710536,500,150,422.647712453975,
15,L,1278.500000,487.656627609228,882.980332081652,484.890438918654,882.980332081652,1083.03320415070,0,-103.027895978330,1750,667.585652592439,500,150,423.852121962041,
15,L,1279.000000,487.199034076933,882.151789823688,484.083618967339,882.151789823688,1081.23112473963,0,-103.732156897600,1750,667.668506818236,500,150,425.074221792538,
15,L,1279.500000,486.735440486637,881.312383553773,483.266219831305,881.312383553773,1079.40541610257,0,-104.445652227027,1750,667.752447445227,500,150,426.312346040662,
15,L,1280.000000,486.266470606747,880.463242698892,482.439341326788,880.463242698892,1077.55853474320,0,-105.167421953676,1750,667.837361530715,500,150,427.564828801611,
15,L,1280.500000,485.792748205669,879.605496686031,481.604083270018,879.605496686031,1075.69293716523,0,-105.896506064608,1750,667.923136132001,500,150,428.830004170582,
15,L,1281.000000,485.314897051808,878.740274942173,480.761545477230,878.740274942173,1073.81107987234,0,-106.631944546887,1750,668.009658306387,500,150,430.106206242772,
15,L,1281.500000,484.833540913571,877.868706894305,479.912827764657,877.868706894305,1071.91541936823,0,-107.372777387575,1750,668.096815111174,500,150,431.391769113377,
15,L,1282.000000,484.349303559364,876.991921969411,479.059029948531,876.991921969411,1070.00841215658,0,-108.118044573735,1750,668.184493603663,500,150,432.685026877596,
15,L,1282.500000,483.862808757592,876.111049594476,478.201251845086,876.111049594476,1068.09251474110,0,-108.866786092430,1750,668.272580841157,500,150,433.984313630626,
15,L,1283.000000,483.374680276661,875.227219196485,477.340593270554,875.227219196485,1066.17018362547,0,-109.618041930722,1750,668.360963880956,500,150,435.287963467662,
15,L,1283.500000,482.885541884978,874.341560202423,476.478154041169,874.341560202423,1064.24387531338,0,-110.370852075675,1750,668.449529780362,500,150,436.594310483904,
15,L,1284.000000,482.396017350949,873.455202039275,475.615033973164,873.455202039275,1062.31604630853,0,-111.124256514351,1750,668.538165596677,500,150,437.901688774547,
15,L,1284.500000,481.906730442979,872.569274134026,474.752332882771,872.569274134026,1060.38915311462,0,-111.877295233812,1750,668.626758387202,500,150,439.208432434789,
15,L,1285.000000,481.418304929474,871.684905913661,473.891150586223,871.684905913661,1058.46565223533,0,-112.629008221122,1750,668.715195209238,500,150,440.512875559827,
15,L,1285.500000,480.931364578841,870.803226805166,473.032586899755,870.803226805166,1056.54800017435,0,-113.378435463344,1750,668.803363120088,500,150,441.813352244858,
15,L,1286.000000,480.446533159485,869.925366235524,472.177741639597,869.925366235524,1054.63865343538,0,-114.124616947539,1750,668.891149177052,500,150,443.108196585080,
15,L,1286.500000,479.964434439812,869.052453631721,471.327714621985,869.052453631721,1052.74006852210,0,-114.866592660772,1750,668.978440437432,500,150,444.395742675689,
15,L,1287.000000,479.485692188228,868.185618420742,470.483605663150,868.185618420742,1050.85470193823,0,-115.603402590104,1750,669.065123958530,500,150,445.674324611883,
15,L,1287.500000,479.010930173140,867.325990029572,469.646514579325,867.325990029572,1048.98501018743,0,-116.334086722598,1750,669.151086797647,500,150,446.942276488858,
15,L,1288.000000,478.540772162953,866.474697885196,468.817541186745,866.474697885196,1047.13344977341,0,-117.057685045317,1750,669.236216012085,500,150,448.197932401813,
15,L,1288.500000,478.075841926073,865.632871414600,467.997785301641,865.632871414600,1045.30247719987,0,-117.773237545325,1750,669.320398659144,500,150,449.439626445943,
15,L,1289.000000,477.616763230907,864.801640044767,467.188346740246,864.801640044767,1043.49454897048,0,-118.479784209683,1750,669.403521796128,500,150,450.665692716447,
15,L,1289.500000,477.164159845859,863.982133202683,466.390325318795,863.982133202683,1041.71212158895,0,-119.176365025454,1750,669.485472480336,500,150,451.874465308521,
15,L,1290.000000,476.718655539337,863.175480315332,465.604820853519,863.175480315332,1039.95765155896,0,-119.862019979702,1750,669.566137769071,500,150,453.064278317362,
15,L,1290.500000,476.280874079746,862.382810809701,464.832933160651,862.382810809701,1038.23359538421,0,-120.535789059488,1750,669.645404719634,500,150,454.233465838168,
15,L,1291.000000,475.851439235491,861.605254112774,464.075762056426,861.605254112774,1036.54240956839,0,-121.196712251877,1750,669.723160389327,500,150,455.380361966136,
15,L,1291.500000,475.430974774980,860.843939651535,463.334407357075,860.843939651535,1034.88655061520,0,-121.843829543929,1750,669.799291835451,500,150,456.503300796463,
15,L,1292.000000,475.020104466618,860.099996852971,462.609968878832,860.099996852971,1033.26847502832,0,-122.476180922709,1750,669.873686115307,500,150,457.600616424345,
15,L,1292.500000,474.619452078811,859.374555144065,461.903546437929,859.374555144065,1031.69063931145,0,-123.092806375279,1750,669.946230286198,500,150,458.670642944981,
15,L,1293.000000,474.229641379964,858.668743951803,461.216239850600,858.668743951803,1030.15549996828,0,-123.692745888702,1750,670.016811405424,500,150,459.711714453568,
15,L,1293.500000,473.851296138485,857.983692703170,460.549148933078,857.983692703170,1028.66551350251,0,-124.275039450040,1750,670.085316530287,500,150,460.722165045301,
15,L,1294.000000,473.485040122778,857.320530825151,459.903373501596,857.320530825151,1027.22313641782,0,-124.838727046356,1750,670.151632718089,500,150,461.700328815380,
15,L,1294.500000,473.131497101251,856.680387744731,459.280013372387,856.680387744731,1025.83082521790,0,-125.382848664713,1750,670.215647026131,500,150,462.644539859000,
