Type,Dir,Sx,Az,A,B,AT,BT,H1,MY,MN,R1,INCL,HZ,WZ,H2,R2,KH,UEB,B1,AK1,BW1,AK3,HW2,BHS,BW,BGES,CE,DFA,R1x,R1y,R2x,R2y,Offset,WR2,BRK
s,T,1490.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1490.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1491.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1491.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1492.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1492.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1493.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1493.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1494.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1494.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1495.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1495.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1496.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1496.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1497.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1497.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1498.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1498.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1499.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1499.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1500.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1500.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1501.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,1
s,T,1501.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2806.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2931.000000,3681.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1502.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2718.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2843.000000,3593.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1502.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2631.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2756.000000,3506.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1503.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2547.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2672.000000,3422.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1503.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2464.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2589.000000,3339.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1504.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2383.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2508.000000,3258.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1504.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2304.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2429.000000,3179.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1505.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2227.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2352.000000,3102.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1505.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2151.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2276.000000,3026.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1506.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2078.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2203.000000,2953.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1506.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,2006.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2131.000000,2881.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1507.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1936.000000,125.000000,0.000000,125.000000,475.000000,475.000000,2061.000000,2811.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1507.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1868.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1993.000000,2743.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1508.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1802.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1927.000000,2677.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1508.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1738.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1863.000000,2613.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1509.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1675.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1800.000000,2550.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1509.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1615.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1740.000000,2490.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1510.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1556.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1681.000000,2431.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1510.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1499.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1624.000000,2374.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1511.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1444.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1569.000000,2319.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1511.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1390.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1515.000000,2265.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1512.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1339.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1464.000000,2214.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1512.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1289.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1414.000000,2164.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1513.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1241.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1366.000000,2116.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1513.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1195.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1320.000000,2070.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1514.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1150.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1275.000000,2025.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1514.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1108.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1233.000000,1983.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1515.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1067.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1192.000000,1942.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1515.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,1028.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1153.000000,1903.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1516.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,991.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1116.000000,1866.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1516.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,956.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1081.000000,1831.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1517.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,922.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1047.000000,1797.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1517.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,890.000000,125.000000,0.000000,125.000000,475.000000,475.000000,1015.000000,1765.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1518.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,861.000000,125.000000,0.000000,125.000000,475.000000,475.000000,986.000000,1735.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1518.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,832.000000,125.000000,0.000000,125.000000,475.000000,475.000000,957.000000,1707.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1519.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,806.000000,125.000000,0.000000,125.000000,475.000000,475.000000,931.000000,1681.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1519.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,781.000000,125.000000,0.000000,125.000000,475.000000,475.000000,906.000000,1656.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1520.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,759.000000,125.000000,0.000000,125.000000,475.000000,475.000000,884.000000,1634.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1520.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,738.000000,125.000000,0.000000,125.000000,475.000000,475.000000,863.000000,1613.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1521.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,719.000000,125.000000,0.000000,125.000000,475.000000,475.000000,844.000000,1593.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1521.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,701.000000,125.000000,0.000000,125.000000,475.000000,475.000000,826.000000,1576.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1522.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,685.000000,125.000000,0.000000,125.000000,475.000000,475.000000,810.000000,1560.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1522.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,672.000000,125.000000,0.000000,125.000000,475.000000,475.000000,797.000000,1547.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1523.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,660.000000,125.000000,0.000000,125.000000,475.000000,475.000000,785.000000,1535.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1523.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,649.000000,125.000000,0.000000,125.000000,475.000000,475.000000,774.000000,1524.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1524.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,641.000000,125.000000,0.000000,125.000000,475.000000,475.000000,766.000000,1516.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1524.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,634.000000,125.000000,0.000000,125.000000,475.000000,475.000000,759.000000,1509.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1525.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,629.000000,125.000000,0.000000,125.000000,475.000000,475.000000,754.000000,1504.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1525.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,626.000000,125.000000,0.000000,125.000000,475.000000,475.000000,751.000000,1501.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1526.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1526.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1527.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1527.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1528.000000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
s,T,1528.500000,188.717100,0.000000,750.000000,0.000000,0.000000,125.000000,125.000000,125.000000,125.000000,0.000000,0.000000,0.000000,475.000000,10000.000000,600.000000,0.000000,625.000000,125.000000,0.000000,125.000000,475.000000,475.000000,750.000000,1500.000000,0.000000,0.000000,625.000000,125.000000,-9250.000000,125.000000,86.000000,0.000000,0
